1 1:1.426188 2:0.884945 3:-0.956666 4:-0.681562 5:-0.30362 6:0.469386 7:-0.584181 8:-0.605606
-1 1:0.322788 2:0.707356 3:-0.321441 4:-0.533789 5:-0.635248 6:-0.880257 7:0.743426 8:0.346482
-1 1:-1.0068 2:-0.222534 3:0.664961 4:0.145215 5:-0.16507 6:0.579952 7:-0.6855 8:-0.6269
1 1:2.24087 2:1.665402 3:-1.57945 4:-0.532805 5:0.63371 6:1.764597 7:-0.985964 8:-0.689615
1 1:0.119118 2:-0.657934 3:-0.588552 4:-0.494842 5:-0.644467 6:-0.965186 7:0.683427 8:0.337199
1 1:1.027291 2:0.079381 3:-0.568151 4:-0.593089 5:-0.624818 6:-0.859515 7:0.4122 8:0.055004
-1 1:-1.568352 2:-0.598702 3:1.431773 4:1.080228 5:1.360472 6:0.786177 7:-1.049603 8:-0.67996
-1 1:-1.455157 2:-1.445779 3:1.525389 4:1.523728 5:0.646662 6:0.970415 7:-0.977916 8:-0.677742
1 1:1.265342 2:0.095723 3:-0.955155 4:-0.613955 5:-0.591149 6:-0.568003 7:0.271406 8:-0.122659
-1 1:-1.035953 2:-0.599271 3:1.128137 4:0.689472 5:0.46484 6:1.072782 7:-0.908205 8:-0.67171
1 1:-0.04595 2:-0.060167 3:-0.485305 4:-0.513593 5:0.846336 6:1.748723 7:-1.100209 8:-0.702282
-1 1:-1.168249 2:-0.440455 3:0.960234 4:0.495027 5:0.134503 6:0.854178 7:-0.857567 8:-0.665077
-1 1:0.714045 2:0.506075 3:-0.583165 4:-0.594656 5:-0.665326 6:-0.968996 7:1.134687 8:0.70911
-1 1:-0.91733 2:-1.132596 3:0.942406 4:0.838617 5:0.437889 6:1.340564 7:-0.922277 8:-0.678278
1 1:1.4286 2:0.804507 3:-1.051989 4:-0.681916 5:-0.680658 6:-1.13856 7:2.46402 8:2.731757
1 1:0.832266 2:0.989143 3:-0.707756 4:-0.623251 5:-0.633574 6:-0.656672 7:0.544757 8:0.055176
1 1:0.200948 2:-0.895709 3:-0.558202 4:-0.446779 5:-0.682453 6:-1.272802 7:3.542994 8:6.005123
-1 1:-1.274005 2:-0.156796 3:1.050125 4:0.524939 5:1.273505 6:1.450569 7:-1.057954 8:-0.690047
-1 1:-0.646305 2:0.995091 3:0.201127 4:-0.255433 5:0.114128 6:1.297093 7:-0.794355 8:-0.658924
1 1:0.653929 2:0.676723 3:-0.690391 4:-0.632384 5:-0.677229 6:-1.198258 7:2.225966 8:2.893589
1 1:0.948678 2:0.764944 3:-0.83998 4:-0.620686 5:-0.540615 6:-0.335649 7:-0.15067 8:-0.409254
-1 1:-0.676866 2:-0.191882 3:0.576136 4:0.025293 5:-0.644608 6:-0.899416 7:0.964244 8:0.561415
1 1:0.678056 2:0.60276 3:-0.753888 4:-0.607009 5:-0.664015 6:-1.03157 7:1.088238 8:0.769959
-1 1:-0.606898 2:0.069604 3:0.060339 4:-0.224045 5:-0.61447 6:-0.712527 7:0.322718 8:-0.056133
-1 1:-1.102503 2:-1.432546 3:1.328525 4:1.240885 5:0.410897 6:0.998618 7:-0.941288 8:-0.676031
1 1:0.809748 2:1.436634 3:-0.852371 4:-0.659916 5:-0.662825 6:-1.090382 7:1.388857 8:1.33178
1 1:0.540131 2:-0.277518 3:-0.585466 4:-0.556442 5:-0.636822 6:-0.932426 7:0.517641 8:0.175204
1 1:0.90907 2:0.890265 3:-0.686947 4:-0.639367 5:-0.583786 6:-0.631334 7:0.210119 8:-0.123009
1 1:1.982914 2:0.46667 3:-1.015523 4:-0.642133 5:-0.622498 6:-0.726355 7:0.421382 8:0.011239
1 1:1.056042 2:1.275217 3:-0.794644 4:-0.654821 5:0.970039 6:1.828587 7:-1.085506 8:-0.69869
1 1:0.24136 2:0.490313 3:-0.439893 4:-0.584322 5:-0.629478 6:-0.855705 7:0.428854 8:0.054835
1 1:1.074942 2:0.680733 3:-0.874055 4:-0.647815 5:-0.643176 6:-0.949679 7:0.825567 8:0.522128
-1 1:-0.480031 2:-0.477841 3:0.112487 4:-0.159734 5:-0.526716 6:-0.303503 7:-0.146681 8:-0.399387
1 1:0.541538 2:0.129207 3:-0.663037 4:-0.604411 5:-0.57144 6:-0.342185 7:0.067251 8:-0.289984
-1 1:-1.565939 2:-1.235757 3:1.729648 4:1.572949 5:0.731611 6:1.071832 7:-0.948209 8:-0.676047
1 1:0.230704 2:-0.928299 3:-0.542893 4:-0.435731 5:-0.659012 6:-1.0877 7:1.141619 8:1.005085
-1 1:-1.351009 2:-0.222792 3:0.934406 4:0.353572 5:0.272932 6:1.226035 7:-0.86859 8:-0.669152
1 1:1.286252 2:1.187496 3:-0.852342 4:-0.665782 5:-0.653989 6:-1.059448 7:1.221417 8:1.133804
-1 1:0.69032 2:0.224394 3:-0.705773 4:-0.64113 5:-0.220889 6:0.728552 7:-0.647332 8:-0.625191
-1 1:-1.808816 2:-1.503595 3:2.165574 4:2.360724 5:0.924407 6:1.108095 7:-1.022963 8:-0.684115
-1 1:0.140028 2:-0.855733 3:-0.036707 4:-0.192433 5:-0.361961 6:0.256239 7:-0.498 8:-0.572852
-1 1:-1.050027 2:-0.693255 3:0.847844 4:0.411567 5:-0.200071 6:0.544882 7:-0.645098 8:-0.616342
-1 1:-1.242841 2:-0.672165 3:1.357047 4:0.953769 5:0.777283 6:1.036431 7:-0.925188 8:-0.675086
-1 1:0.36501 2:-0.170136 3:-0.714514 4:-0.595934 5:-0.651044 6:-0.826097 7:0.79519 8:0.303346
-1 1:-0.389958 2:-0.561299 3:0.38999 4:0.010994 5:-0.586166 6:-0.501854 7:0.227114 8:-0.162895
1 1:0.328217 2:0.504855 3:-0.605767 4:-0.604697 5:-0.648643 6:-0.928291 7:0.558099 8:0.156453
1 1:1.071524 2:0.173003 3:-0.85679 4:-0.651776 5:-0.590665 6:-0.722937 7:0.11058 8:-0.194717
-1 1:-1.267169 2:2.089209 3:0.2792 4:-0.34038 5:1.009942 6:1.32083 7:-1.010802 8:-0.687385
1 1:0.021605 2:-0.018848 3:-0.281284 4:-0.503876 5:-0.606077 6:-0.547213 7:0.278265 8:-0.133325
-1 1:-1.11718 2:-0.878581 3:1.072945 4:0.687424 5:0.584629 6:0.876046 7:-0.962489 8:-0.672846
1 1:0.90726 2:1.022305 3:-0.793697 4:-0.679081 5:-0.649369 6:-0.811836 7:0.855408 8:0.386397
-1 1:-0.224287 2:-0.674727 3:0.189634 4:-0.147591 5:2.395118 6:1.822467 7:-1.272924 8:-0.698227
-1 1:0.655738 2:0.521844 3:-0.607778 4:-0.62693 5:0.750776 6:1.983673 7:-0.987307 8:-0.689392
1 1:0.132589 2:-0.927423 3:-0.437337 4:-0.411935 5:-0.670592 6:-1.032729 7:1.398665 8:1.086561
-1 1:-0.330445 2:-0.77787 3:-0.051654 4:-0.202459 5:-0.168943 6:0.641367 7:-0.71771 8:-0.641196
1 1:1.260115 2:0.134086 3:-0.852612 4:-0.63614 5:-0.62964 6:-0.871026 7:0.763647 8:0.413383
1 1:0.519623 2:0.581672 3:-0.637707 4:-0.643221 5:-0.643378 6:-1.014799 7:0.681744 8:0.439371
1 1:0.691325 2:0.860711 3:-0.845133 4:-0.674809 5:-0.604948 6:-0.640325 7:0.202347 8:-0.166752
1 1:1.091428 2:-0.630885 3:-0.808685 4:-0.56248 5:-0.664459 6:-1.154213 7:1.473342 8:1.676581
-1 1:-0.806548 2:-0.410671 3:0.5176 4:0.10709 5:0.408698 6:1.477177 7:-0.887067 8:-0.67421
1 1:0.986075 2:0.807702 3:-0.832513 4:-0.635603 5:-0.630326 6:-0.710201 7:0.490288 8:0.048019
-1 1:-0.254245 2:-0.358791 3:0.257993 4:-0.101567 5:0.15044 6:0.925172 7:-0.828784 8:-0.657686
1 1:0.897207 2:0.42169 3:-0.834197 4:-0.630076 5:-0.639989 6:-1.031031 7:0.587284 8:0.378194
-1 1:-2.084867 2:-1.487854 3:2.759831 4:3.493231 5:2.893639 6:0.314643 7:-1.162753 8:-0.68346
-1 1:-0.679279 2:-0.821081 3:0.581555 4:0.323438 5:-0.39444 6:0.089289 7:-0.369582 8:-0.51224
-1 1:0.484237 2:0.308879 3:-0.421037 4:-0.539491 5:-0.38054 6:0.346177 7:-0.455141 8:-0.560224
-1 1:0.264281 2:0.654931 3:-0.512202 4:-0.598857 5:-0.580841 6:-0.46691 7:0.038724 8:-0.303463
1 1:0.424121 2:-0.518983 3:-0.701032 4:-0.507388 5:-0.524295 6:-0.315526 7:-0.238376 8:-0.457109
1 1:1.259713 2:0.101073 3:-0.781271 4:-0.625003 5:-0.608559 6:-0.591744 7:0.21825 8:-0.177017
1 1:1.142095 2:0.484103 3:-0.751083 4:-0.643908 5:-0.609103 6:-0.658845 7:0.360993 8:-0.038122
-1 1:-1.768202 2:-1.648634 3:2.404635 4:2.933489 5:0.505953 6:1.074641 7:-0.907694 8:-0.67077
1 1:0.595823 2:-0.096194 3:-0.688824 4:-0.614058 5:-0.60987 6:-0.853391 7:0.198922 8:-0.080638
-1 1:-0.888579 2:-0.418143 3:0.471953 4:0.103027 5:0.255058 6:1.337679 7:-0.877284 8:-0.673329
-1 1:-1.33392 2:-1.232965 3:1.240435 4:1.118019 5:0.783779 6:1.227679 7:-0.980557 8:-0.681178
-1 1:-0.72713 2:-0.262744 3:0.491763 4:0.114389 5:-0.245481 6:0.442313 7:-0.598102 8:-0.600575
-1 1:-0.272943 2:0.45846 3:-0.268348 4:-0.489383 5:0.518682 6:1.513369 7:-0.964336 8:-0.686649
-1 1:-0.153716 2:-0.058888 3:0.030232 4:-0.305428 5:-0.250786 6:0.531222 7:-0.614433 8:-0.610682
-1 1:0.604067 2:1.325004 3:-0.561285 4:-0.634599 5:0.077816 6:0.977088 7:-0.80233 8:-0.657087
-1 1:-0.808357 2:-1.398632 3:0.910648 4:0.897548 5:0.364579 6:1.425756 7:-0.903698 8:-0.677152
1 1:0.729928 2:1.515975 3:-0.772285 4:-0.669217 5:-0.597847 6:-0.486761 7:0.218056 8:-0.191234
-1 1:-1.407506 2:-1.792507 3:1.808659 4:2.223512 5:0.111889 6:0.922467 7:-0.807685 8:-0.656345
1 1:0.423518 2:-0.713964 3:-0.446771 4:-0.524326 5:-0.590443 6:-0.598254 7:0.104839 8:-0.240182
-1 1:-0.133007 2:0.114197 3:-0.174549 4:-0.373355 5:-0.373924 6:0.295766 7:-0.458166 8:-0.558115
-1 1:-0.766135 2:-1.265114 3:0.459839 4:0.391005 5:-0.554898 6:-0.223552 7:0.003098 8:-0.338255
-1 1:-1.689991 2:-1.221593 3:1.696216 4:1.582849 5:1.692726 6:1.545265 7:-1.175162 8:-0.695351
-1 1:-0.290636 2:-0.518657 3:0.068723 4:-0.19982 5:-0.183831 6:0.607761 7:-0.64863 8:-0.617958
1 1:0.996731 2:0.814772 3:-0.806275 4:-0.630127 5:-0.668332 6:-1.130992 7:1.347739 8:1.351419
1 1:1.361649 2:0.627393 3:-0.884449 4:-0.648044 5:1.971702 6:1.201205 7:-1.40017 8:-0.695379
1 1:0.219847 2:-1.202697 3:-0.504594 4:-0.359041 5:-0.586731 6:-0.618965 7:0.073244 8:-0.25221
1 1:0.579739 2:1.322354 3:-0.709337 4:-0.660075 5:-0.663551 6:-1.060903 7:1.330165 8:1.140289
1 1:1.450918 2:1.06437 3:-0.905983 4:-0.66887 5:-0.628631 6:-0.972407 7:0.342839 8:0.097087
-1 1:-0.149695 2:-0.371873 3:0.031218 4:-0.219954 5:1.650886 6:1.810506 7:-1.152618 8:-0.69861
1 1:0.670214 2:0.602058 3:-0.711199 4:-0.607617 5:-0.617697 6:-0.82097 7:0.378612 8:0.028748
1 1:0.523242 2:-0.124209 3:-0.684686 4:-0.57358 5:-0.598311 6:-0.864493 7:0.100353 8:-0.137075
1 1:0.886551 2:0.68825 3:-0.797286 4:-0.653274 5:-0.647856 6:-0.795968 7:0.784882 8:0.309896
1 1:1.461574 2:-0.059065 3:-1.053613 4:-0.589164 5:-0.542612 6:-0.341227 7:-0.147886 8:-0.411425
-1 1:-1.523114 2:-1.319122 3:2.132262 4:2.368795 5:0.286912 6:0.873691 7:-0.862622 8:-0.661769
1 1:0.17099 2:0.58815 3:-0.590718 4:-0.609757 5:-0.669018 6:-1.132234 7:1.380947 8:1.394849
-1 1:-1.52613 2:-1.448698 3:1.514281 4:1.433074 5:0.070312 6:0.783385 7:-0.788806 8:-0.649769
1 1:0.478205 2:0.618804 3:-0.759293 4:-0.637281 5:-0.620764 6:-0.776974 7:0.50499 8:0.10364
1 1:1.183914 2:0.677723 3:-0.876774 4:-0.639629 5:-0.693044 6:-1.305631 7:4.953848 8:9.223381
-1 1:-1.115773 2:-0.799924 3:0.919509 4:0.533569 5:1.600695 6:1.747581 7:-1.162907 8:-0.697704
1 1:0.801504 2:1.283412 3:-0.76741 4:-0.657266 5:-0.658467 6:-1.104716 7:1.177584 8:1.129853
-1 1:-1.568151 2:-1.502319 3:2.317289 4:2.794558 5:1.793693 6:1.419087 7:-1.140242 8:-0.693935
1 1:0.676648 2:1.581475 3:-0.721174 4:-0.698226 5:-0.611867 6:-0.671232 7:0.518868 8:0.08646
-1 1:-0.413884 2:0.197704 3:-0.096917 4:-0.421723 5:2.651762 6:1.812932 7:-1.384349 8:-0.694845
-1 1:-1.85345 2:-1.422711 3:2.537206 4:3.089811 5:1.863149 6:0.588201 7:-1.056426 8:-0.674806
1 1:0.965768 2:1.562271 3:-0.803701 4:-0.690894 5:-0.596031 6:-0.574792 7:0.299594 8:-0.117566
1 1:-0.095209 2:-0.503555 3:-0.49482 4:-0.46924 5:-0.610031 6:-0.66237 7:0.250417 8:-0.1385
-1 1:-0.06123 2:-1.124123 3:0.486214 4:0.357368 5:-0.515964 6:-0.191409 7:-0.134685 8:-0.398293
-1 1:-1.816255 2:-1.150121 3:2.133745 4:2.248792 5:2.913712 6:1.301072 7:-1.258236 8:-0.696197
-1 1:-1.184333 2:0.735467 3:0.815277 4:0.161978 5:2.104381 6:1.712026 7:-1.240861 8:-0.697192
1 1:1.598292 2:-0.125899 3:-0.936329 4:-0.571061 5:-0.676321 6:-1.082103 7:1.55122 8:1.312715
-1 1:0.4012 2:0.117029 3:-0.696231 4:-0.599725 5:-0.495568 6:-0.11026 7:-0.26217 8:-0.473017
-1 1:-1.357242 2:-1.267878 3:1.464824 4:1.37214 5:1.974062 6:1.604902 7:-1.190382 8:-0.695335
-1 1:-0.985086 2:-0.435232 3:0.664967 4:0.2558 5:-0.565126 6:-0.485853 7:0.052381 8:-0.281853
1 1:-0.212224 2:-0.867876 3:-0.390841 4:-0.360824 5:-0.655905 6:-1.054108 7:0.932913 8:0.707593
1 1:-0.081336 2:-0.707452 3:-0.347357 4:-0.37464 5:-0.669462 6:-1.10507 7:1.315016 8:1.1844
1 1:-0.03449 2:-0.941341 3:-0.493681 4:-0.391754 5:-0.607933 6:-0.790246 7:0.387712 8:0.058195
1 1:1.092635 2:0.880716 3:-0.775123 4:-0.658962 5:-0.659315 6:-1.096249 7:1.180877 8:1.123296
-1 1:-1.68416 2:0.26905 3:1.056593 4:0.483739 5:1.658512 6:0.896499 7:-1.129398 8:-0.689403
-1 1:-1.720753 2:-1.070108 3:1.930797 4:1.852274 5:2.319267 6:1.727232 7:-1.24204 8:-0.696886
1 1:0.135001 2:-0.643488 3:-0.540855 4:-0.466024 5:-0.641018 6:-0.844413 7:0.601683 8:0.174353
1 1:0.799896 2:-0.492705 3:-0.771033 4:-0.570806 5:-0.579328 6:-0.440511 7:0.032247 8:-0.313009
1 1:1.339532 2:1.930533 3:-0.874248 4:-0.66937 5:-0.666517 6:-1.15248 7:1.481479 8:1.661207
-1 1:-0.908282 2:-1.748834 3:1.46741 4:1.647034 5:0.582269 6:1.550815 7:-0.940709 8:-0.681481
-1 1:-1.488934 2:0.094915 3:1.041345 4:0.439589 5:1.018414 6:1.323379 7:-1.072676 8:-0.690261
1 1:0.492681 2:0.722015 3:-0.613851 4:-0.632596 5:-0.59129 6:-0.702406 7:0.183446 8:-0.134613
1 1:0.8387 2:1.805423 3:-0.760896 4:-0.692846 5:-0.655562 6:-0.907046 7:0.892858 8:0.445903
-1 1:-0.199557 2:0.049549 3:-0.041424 4:-0.327082 5:0.12256 6:0.997177 7:-0.852904 8:-0.66714
1 1:0.358174 2:0.691858 3:-0.62773 4:-0.633701 5:-0.645193 6:-1.005007 7:0.703254 8:0.412594
-1 1:-1.348999 2:-1.337611 3:1.799305 4:1.864324 5:0.296514 6:0.867723 7:-0.850047 8:-0.658139
-1 1:-0.240975 2:-0.293031 3:0.235468 4:-0.181923 5:-0.677814 6:-1.167269 7:2.625662 8:3.258771
-1 1:-1.467823 2:-0.676632 3:1.139481 4:0.750893 5:1.464304 6:1.040987 7:-1.15 8:-0.68698
-1 1:-0.99916 2:-1.187196 3:0.78749 4:0.560858 5:0.985431 6:0.902363 7:-1.070396 8:-0.683781
1 1:0.634024 2:0.114164 3:-0.717291 4:-0.597775 5:-0.664237 6:-0.954694 7:1.288564 8:0.901425
1 1:1.185925 2:0.874222 3:-0.750788 4:-0.649413 5:-0.618887 6:-0.870069 7:0.316075 8:-0.009597
1 1:0.965768 2:1.95388 3:-0.796923 4:-0.71173 5:0.42407 6:1.635876 7:-0.917565 8:-0.680617
-1 1:-0.705014 2:0.291704 3:0.255924 4:-0.184946 5:-0.305899 6:0.301607 7:-0.56704 8:-0.590879
1 1:0.294238 2:0.76587 3:-0.691354 4:-0.640647 5:-0.661514 6:-1.128591 7:1.250922 8:1.301129
1 1:0.530882 2:-0.678745 3:-0.769855 4:-0.523952 5:-0.661271 6:-0.8933 7:1.054751 8:0.573824
1 1:0.792256 2:1.276774 3:-0.738746 4:-0.665543 5:-0.660565 6:-0.876505 7:1.20833 8:0.770804
-1 1:-1.334724 2:-0.820958 3:1.360041 4:1.067702 5:1.921026 6:0.971112 7:-1.019247 8:-0.688741
1 1:1.737223 2:1.394045 3:-0.879045 4:-0.69312 5:-0.659637 6:-1.009426 7:1.018175 8:0.684255
1 1:0.768129 2:0.561521 3:-0.723241 4:-0.648796 5:-0.627905 6:-0.816003 7:0.451666 8:0.074335
1 1:1.444283 2:1.417339 3:-0.932341 4:-0.665678 5:-0.633231 6:-0.797154 7:0.427781 8:0.016464
1 1:1.317617 2:1.196697 3:-0.851814 4:-0.675203 5:3.265049 6:2.043313 7:-1.444516 8:-0.690397
-1 1:-0.522253 2:-0.2638 3:0.135106 4:-0.21641 5:2.966465 6:1.361481 7:-1.355101 8:-0.689159
1 1:1.018043 2:1.7953 3:-0.735806 4:-0.679875 5:-0.64951 6:-0.92937 7:0.690482 8:0.287709
1 1:1.094645 2:0.967129 3:-0.880479 4:-0.647487 5:-0.626412 6:-0.896395 7:0.368477 8:0.033689
1 1:1.368283 2:0.327458 3:-0.802637 4:-0.590385 5:-0.6366 6:-0.843634 7:0.675042 8:0.282248
-1 1:0.658955 2:-0.896986 3:-0.692445 4:-0.502892 5:-0.643398 6:-0.88563 7:0.846649 8:0.467839
-1 1:0.24699 2:1.473329 3:-0.402037 4:-0.608854 5:-0.431155 6:0.061022 7:-0.442363 8:-0.553557
-1 1:-0.844547 2:-1.559806 3:0.753392 4:0.792039 5:-0.387359 6:-0.016849 7:-0.402804 8:-0.515495
1 1:0.686902 2:0.538733 3:-0.663447 4:-0.638263 5:-0.692984 6:-1.285521 7:4.283689 8:7.301828
1 1:0.652923 2:0.648344 3:-0.602716 4:-0.595048 5:-0.653505 6:-1.083825 7:1.002761 8:0.903942
-1 1:-1.062292 2:1.707879 3:0.247694 4:-0.34613 5:-0.530932 6:-0.301218 7:-0.059077 8:-0.356925
-1 1:-0.149896 2:0.57635 3:-0.061094 4:-0.392769 5:-0.192203 6:0.545563 7:-0.601263 8:-0.599807
-1 1:-2.053301 2:-1.716383 3:2.613343 4:3.313666 5:2.497235 6:1.689998 7:-1.182053 8:-0.700222
1 1:1.098063 2:1.425985 3:-0.886007 4:-0.673949 5:-0.660424 6:-0.956501 7:0.994119 8:0.598091
-1 1:-1.630277 2:-1.777807 3:2.235769 4:2.675649 5:0.431554 6:0.913581 7:-0.911988 8:-0.669384
-1 1:0.075287 2:-0.565507 3:-0.11209 4:-0.281484 5:-0.307816 6:0.450513 7:-0.578476 8:-0.60294
1 1:0.87107 2:0.089341 3:-0.710577 4:-0.572073 5:-0.685782 6:-1.219198 7:2.847523 8:3.877122
1 1:0.682479 2:1.33526 3:-0.717446 4:-0.66338 5:-0.637507 6:-0.970368 7:0.580892 8:0.287141
1 1:1.093238 2:0.935573 3:-0.828996 4:-0.665415 5:-0.648098 6:-1.043783 7:0.802292 8:0.578915
-1 1:0.377074 2:-0.479462 3:-0.13792 4:-0.324974 5:-0.295389 6:0.463047 7:-0.540303 8:-0.584409
1 1:0.310122 2:0.807006 3:-0.602372 4:-0.617426 5:-0.655038 6:-1.001794 7:0.942374 8:0.624127
1 1:0.45448 2:-0.800131 3:-0.788899 4:-0.488603 5:-0.684612 6:-1.231041 7:2.737543 8:3.880939
-1 1:-0.748844 2:-0.811246 3:0.585529 4:0.273153 5:0.020403 6:0.966211 7:-0.790717 8:-0.655297
1 1:1.103291 2:1.630095 3:-0.875506 4:-0.660216 5:-0.6553 6:-1.017467 7:0.793593 8:0.494583
1 1:0.745209 2:1.638715 3:-0.84203 4:-0.689074 5:-0.662845 6:-0.995915 7:1.221712 8:0.889054
1 1:0.70359 2:0.964599 3:-0.837147 4:-0.663265 5:-0.673698 6:-1.133881 7:1.585484 8:1.609375
-1 1:0.868054 2:0.31068 3:-0.696496 4:-0.604574 5:-0.670228 6:-1.091326 7:1.572918 8:1.548545
1 1:0.65413 2:0.340805 3:-0.727152 4:-0.586425 5:-0.669159 6:-1.150982 7:1.576841 8:1.718079
-1 1:-1.326883 2:-1.515083 3:2.068431 4:2.43688 5:1.950459 6:1.682796 7:-1.208447 8:-0.696608
1 1:0.366619 2:-0.142842 3:-0.550727 4:-0.580218 5:-0.669986 6:-1.100387 7:1.299143 8:1.147917
-1 1:-1.058271 2:-1.477611 3:1.418629 4:1.561048 5:0.138981 6:1.322533 7:-0.812128 8:-0.662079
-1 1:-1.266767 2:0.074891 3:0.774778 4:0.22142 5:0.48578 6:1.231478 7:-0.958416 8:-0.681474
1 1:0.713643 2:0.95626 3:-0.703283 4:-0.659114 5:-0.638536 6:-0.901797 7:0.53596 8:0.168639
-1 1:-1.397655 2:0.136314 3:0.874065 4:0.308631 5:-0.038503 6:0.516264 7:-0.738724 8:-0.637196
1 1:0.745007 2:0.280208 3:-0.750232 4:-0.632788 5:-0.681646 6:-1.131614 7:1.929969 8:1.902204
-1 1:-1.361263 2:-1.139368 3:1.568252 4:1.436177 5:-0.463089 6:-0.140353 7:-0.309897 8:-0.478929
1 1:0.055785 2:-0.232365 3:-0.302204 4:-0.390762 5:-0.475496 6:-0.141807 7:-0.378535 8:-0.524091
-1 1:-0.323408 2:0.566741 3:0.177107 4:-0.255754 5:-0.33737 6:0.379992 7:-0.508517 8:-0.575767
1 1:0.241963 2:-0.019663 3:-0.632942 4:-0.527947 5:-0.617939 6:-0.906539 7:0.213871 8:-0.050969
1 1:1.079164 2:1.860632 3:-0.870289 4:-0.695096 5:-0.624415 6:-0.751984 7:0.46314 8:0.049009
1 1:0.650913 2:0.065988 3:-0.811595 4:-0.637763 5:-0.646363 6:-0.987024 7:0.876043 8:0.596251
1 1:0.664384 2:0.273957 3:-0.816329 4:-0.626927 5:-0.636781 6:-0.998254 7:0.542983 8:0.281832
-1 1:-1.623642 2:-1.370279 3:1.9208 4:1.914509 5:0.087923 6:0.732056 7:-0.78977 8:-0.646824
-1 1:-1.378353 2:-0.594767 3:1.271597 4:0.817998 5:0.12256 6:0.745881 7:-0.840767 8:-0.657835
1 1:0.693738 2:-0.103111 3:-0.677445 4:-0.564373 5:-0.630628 6:-0.69502 7:0.565937 8:0.102014
-1 1:-1.255105 2:-0.600197 3:1.115695 4:0.684926 5:0.125869 6:0.777858 7:-0.825231 8:-0.655251
-1 1:-0.651734 2:-0.266062 3:0.176338 4:-0.098361 5:-0.439809 6:0.069754 7:-0.326518 8:-0.499915
1 1:-0.041125 2:-0.825836 3:-0.504803 4:-0.416737 5:-0.638314 6:-0.977774 7:0.565798 8:0.266419
-1 1:-0.547788 2:-1.116989 3:0.218748 4:0.084382 5:-0.538073 6:-0.238289 7:-0.112738 8:-0.399641
1 1:0.594014 2:0.661446 3:-0.783936 4:-0.633164 5:-0.644992 6:-1.03271 7:0.63867 8:0.410198
1 1:0.867853 2:0.194042 3:-0.621258 4:-0.609368 5:-0.613844 6:-0.688684 7:0.48928 8:0.073956
1 1:0.879112 2:0.347736 3:-0.879858 4:-0.646153 5:1.384095 6:2.234409 7:-1.151285 8:-0.703341
1 1:0.810552 2:1.162661 3:-0.94324 4:-0.651679 5:-0.608377 6:-0.652304 7:0.516335 8:0.089793
1 1:1.007588 2:0.975097 3:-0.844976 4:-0.644343 5:-0.648482 6:-1.082264 7:0.772744 8:0.673064
-1 1:-2.033798 2:-1.195098 3:2.249867 4:2.461547 5:1.929882 6:0.642733 7:-1.069584 8:-0.688733
1 1:0.980847 2:0.40598 3:-0.731385 4:-0.611863 5:-0.603294 6:-0.793099 7:0.121746 8:-0.179005
-1 1:0.381698 2:-0.030957 3:-0.656054 4:-0.592225 5:-0.603253 6:-0.484113 7:0.25996 8:-0.161708
1 1:1.396029 2:-0.856004 3:-0.915367 4:-0.532116 5:-0.456573 6:0.007494 7:-0.379234 8:-0.527339
1 1:0.279561 2:1.298182 3:-0.508803 4:-0.605426 5:-0.575212 6:-0.468819 7:0.036333 8:-0.290681
-1 1:-1.26737 2:-1.06494 3:1.366405 4:1.182471 5:0.051712 6:0.707029 7:-0.77723 8:-0.645243
1 1:1.916766 2:1.900524 3:-1.401 4:-0.587044 5:1.694924 6:1.819965 7:-1.230365 8:-0.701866
1 1:-0.240372 2:-0.935479 3:-0.334119 4:-0.335053 5:-0.57608 6:-0.554308 7:-0.068681 8:-0.359627
-1 1:-1.622637 2:-1.048046 3:1.574192 4:1.399673 5:-0.278706 6:0.251136 7:-0.606093 8:-0.597866
1 1:1.026085 2:2.450594 3:-0.889072 4:-0.710023 5:-0.620058 6:-0.666283 7:0.373806 8:-0.04666
-1 1:-1.317835 2:-1.183924 3:1.761612 4:1.687801 5:0.706173 6:1.193665 7:-0.983694 8:-0.681403
-1 1:-1.608161 2:-0.72727 3:1.464944 4:1.049258 5:2.252775 6:1.045843 7:-1.224556 8:-0.687373
-1 1:-1.073953 2:-1.73159 3:1.252363 4:1.459748 5:0.130952 6:1.134052 7:-0.820739 8:-0.661983
1 1:0.439803 2:-0.078837 3:-0.719592 4:-0.604291 5:-0.646888 6:-0.878823 7:0.615225 8:0.177556
-1 1:-1.827916 2:-1.467292 3:2.150024 4:2.333658 5:0.621808 6:0.953247 7:-0.943687 8:-0.673941
-1 1:-0.704813 2:-0.490809 3:0.422322 4:0.088304 5:0.03751 6:0.886063 7:-0.779472 8:-0.649462
1 1:0.428142 2:-0.282055 3:-0.688319 4:-0.551456 5:-0.657358 6:-1.020183 7:1.086066 8:0.850585
-1 1:0.363201 2:1.39732 3:-0.610611 4:-0.670763 5:1.347823 6:1.956688 7:-1.118 8:-0.699325
1 1:0.946667 2:1.763637 3:-0.82565 4:-0.693646 5:-0.631536 6:-0.868001 7:0.528815 8:0.154621
1 1:0.632617 2:1.435421 3:-0.663049 4:-0.66709 5:-0.673053 6:-1.155578 7:1.64637 8:1.806614
-1 1:-0.597248 2:-0.623015 3:0.439841 4:0.083216 5:-0.135133 6:0.612464 7:-0.668972 8:-0.62129
1 1:0.976223 2:0.576285 3:-0.853949 4:-0.64871 5:-0.265896 6:0.466971 7:-0.640144 8:-0.620074
